farm_id,split,health_category,crop,state,source_district_current_sample,source_subdistrict_current_sample,admin_old_district_code,admin_old_district_name,admin_old_block_mandal_code,admin_old_block_mandal_name,admin_village_code,admin_village_name,admin_habitation_code,admin_join_method,admin_join_matched,sowing_date,harvest_date,crop_duration_days,sowing_month,harvest_month,season,crop_covered_area,crop_height,irrigation_type,irrigation_source,irrigation_count,water_coverage,expected_yield,centroid_lat,centroid_lon,field_area_m2_from_polygon,field_area_ha_from_polygon,SDate,HDate,next_crop,previous_crop,crop_establishment_method,geometry_wkt,bbox_minx,bbox_miny,bbox_maxx,bbox_maxy,admin_village_area_ha,admin_village_area_sq_km,admin_village_area_acres,admin_village_perimeter_m
1331994,train,Healthy,Bengal Gram,Telangana,Nirmal,Mudhole,01,ADILABAD,0118,MUDHOLE,0118018,Ganora,01010180180111,centroid_within_village_boundary,True,2023-10-10,2024-05-02,205,10,5,Rabi,65,39,Drip,Groundwater,3,29,10,18.950125495121686,77.95217159116346,3195.822157085592,0.3195822157085592,2023-10-10 0:00:00,2024-05-02 0:00:00,Mustard,Wheat,Drilling,"POLYGON ((77.95190696170131 18.95038992524039, 77.95253486576368 18.950267636808768, 77.95252545896126 18.95018767898809, 77.95248548005091 18.94997132253214, 77.95239846712842 18.94986784770538, 77.95179408007212 18.94998543273579, 77.95190696170131 18.95038992524039))",77.95179408007212,18.94986784770538,77.95253486576368,18.95038992524039,450.95574570310004,4.509557457031001,1114.3359156677454,10281.622703
279559,train,Healthy,Bengal Gram,Telangana,Nirmal,Basar,01,ADILABAD,0118,MUDHOLE,0118038,Salapur,01010180380121,centroid_within_village_boundary,True,2023-11-13,2024-10-02,324,11,10,Rabi,79,34,Sprinkler,Canal,3,38,11,18.906521373560896,78.01038747054587,8759.472439801926,0.8759472439801926,2023-11-13 0:00:00,2024-10-02 0:00:00,Wheat,Mustard,Broadcasting,"POLYGON ((78.01023619188513 18.907198591871225, 78.01076297282134 18.9071045238469, 78.01073004901284 18.906563632707027, 78.01052780276054 18.905853419123368, 78.00995869121336 18.90596630075256, 78.01023619188513 18.907198591871225))",78.00995869121336,18.905853419123368,78.01076297282134,18.907198591871225,328.33081210940003,3.283308121094,811.3231057371747,7592.572281
1329179,train,Diseased,Bengal Gram,Telangana,Nirmal,Basar,01,ADILABAD,0118,MUDHOLE,0118038,Salapur,01010180380121,centroid_within_village_boundary,True,2023-10-24,2024-12-04,407,10,12,Rabi,61,32,Sprinkler,Canal,1,37,12,18.906330086538393,78.01331292159655,4945.934036344702,0.4945934036344702,2023-10-24 0:00:00,2024-12-04 0:00:00,Mustard,Wheat,Broadcasting,"POLYGON ((78.0130652877167 18.90677058236054, 78.01358031014989 18.906660052431956, 78.0136108822578 18.90591221163857, 78.01300179180029 18.906018038165936, 78.0130652877167 18.90677058236054))",78.01300179180029,18.90591221163857,78.0136108822578,18.90677058236054,328.33081210940003,3.283308121094,811.3231057371747,7592.572281
1329180,train,Healthy,Bengal Gram,Telangana,Nirmal,Basar,01,ADILABAD,0118,MUDHOLE,0118999,SRIRAMSAGAR PROJECT,01010189990000,centroid_within_village_boundary,True,2023-03-10,2024-04-14,401,3,4,Rabi,79,34,Drip,Canal,1,25,10,18.9045191769803,78.0181912562273,3771.5573241517914,0.37715573241517913,2023-03-10 0:00:00,2024-04-14 0:00:00,Wheat,Mustard,Seed Drilling,"POLYGON ((78.01808852021571 18.904945662688625, 78.01843892360633 18.904922145682544, 78.01842246170206 18.904670513717473, 78.01836366918685 18.90435538583598, 78.01830722837227 18.904087291966654, 78.01790508756827 18.904162546386114, 78.01808852021571 18.904945662688625))",78.01790508756827,18.904087291966654,78.01843892360633,18.904945662688625,3345.4546079069,33.454546079069,8266.798370679206,45121.317037
1329181,train,Healthy,Bengal Gram,Telangana,Nirmal,Basar,01,ADILABAD,0118,MUDHOLE,0118999,SRIRAMSAGAR PROJECT,01010189990000,centroid_within_village_boundary,True,2023-10-26,2024-02-23,120,10,2,Rabi,53,37,Drip,Canal,1,36,12,18.888993952809944,78.03117132057017,8318.760934989694,0.8318760934989694,2023-10-26 0:00:00,2024-02-23 0:00:00,Mustard,Wheat,Drilling,"POLYGON ((78.03091939873376 18.88954437540589, 78.03160374361073 18.889398569968186, 78.03155200619736 18.888930581547164, 78.03149086198154 18.8885072754377, 78.03069598717599 18.888561364551688, 78.03074537288876 18.888768314205205, 78.03091939873376 18.88954437540589))",78.03069598717599,18.8885072754377,78.03160374361073,18.88954437540589,3345.4546079069,33.454546079069,8266.798370679206,45121.317037
1329182,train,Pests,Bengal Gram,Telangana,Nirmal,Basar,01,ADILABAD,0118,MUDHOLE,0118999,SRIRAMSAGAR PROJECT,01010189990000,centroid_within_village_boundary,True,2023-11-11,2024-12-02,387,11,12,Rabi,52,43,Drip,Canal,2,35,10,18.886083106613967,78.02624663602057,2577.546427563272,0.2577546427563272,2023-11-11 0:00:00,2024-12-02 0:00:00,Mustard,Wheat,Seed Drilling,"POLYGON ((78.02614309479861 18.886435427201928, 78.02646527778192 18.886395448291587, 78.02640648526672 18.885993307487595, 78.02633123084726 18.885729917019486, 78.02601375126517 18.88578400613347, 78.02606078527732 18.886009769391855, 78.02611722609193 18.886233180949628, 78.02614309479861 18.886435427201928))",78.02601375126517,18.885729917019486,78.02646527778192,18.886435427201928,3345.4546079069,33.454546079069,8266.798370679206,45121.317037
1329183,train,Stressed,Bengal Gram,Telangana,Nirmal,Basar,01,ADILABAD,0118,MUDHOLE,0118999,SRIRAMSAGAR PROJECT,01010189990000,centroid_within_village_boundary,True,2023-11-28,2024-02-25,89,11,2,Rabi,71,35,Sprinkler,Canal,2,28,10,18.88738133185963,78.02014100385722,3540.738454178572,0.3540738454178572,2023-11-28 0:00:00,2024-02-25 0:00:00,Mustard,Wheat,Broadcasting,"POLYGON ((78.01964769771891 18.88770299382972, 78.02072007319622 18.887307908127553, 78.02064952217798 18.88704686936005, 78.0201697752539 18.88723735710931, 78.01992990179188 18.887331425133635, 78.01953951949093 18.88744901016404, 78.01964769771891 18.88770299382972))",78.01953951949093,18.88704686936005,78.02072007319622,18.88770299382972,3345.4546079069,33.454546079069,8266.798370679206,45121.317037
668750,train,Diseased,Bengal Gram,Telangana,Nirmal,Basar,01,ADILABAD,0118,MUDHOLE,0118036,Kowtha,01010180360120,centroid_within_village_boundary,True,2023-11-24,2024-08-02,252,11,8,Rabi,66,45,Sprinkler,Canal,2,39,12,18.89790978607365,78.01270572398118,7923.053877352449,0.7923053877352448,2023-11-24 0:00:00,2024-08-02 0:00:00,Wheat,Mustard,Seed Drilling,"POLYGON ((78.01210814556917 18.898217447248726, 78.01331691968177 18.898163358134738, 78.0132981060769 18.897589543186353, 78.01278778704493 18.897631873797298, 78.01209403536554 18.89765303910277, 78.01210814556917 18.898217447248726))",78.01209403536554,18.897589543186353,78.01331691968177,18.898217447248726,25.9741746094,0.259741746094,64.18358325150547,2143.91694
1329185,train,Healthy,Bengal Gram,Telangana,Nirmal,Basar,01,ADILABAD,0118,MUDHOLE,0118038,Salapur,01010180380121,centroid_within_village_boundary,True,2023-08-10,2024-03-02,205,8,3,Rabi,71,38,Drip,Groundwater,2,21,8,18.902588786841996,78.00567089039498,10232.07946733457,1.023207946733457,2023-08-10 0:00:00,2024-03-02 0:00:00,Mustard,Wheat,Broadcasting,"POLYGON ((78.00514476006845 18.90304548859724, 78.00630650016888 18.902871462752238, 78.00624065255184 18.902459915145812, 78.00615363962935 18.90210716005459, 78.00503187843925 18.902332923312972, 78.00514476006845 18.90304548859724))",78.00503187843925,18.90210716005459,78.00630650016888,18.90304548859724,328.33081210940003,3.283308121094,811.3231057371747,7592.572281
1329186,train,Healthy,Bengal Gram,Telangana,Nirmal,Basar,01,ADILABAD,0118,MUDHOLE,0118025,Kirgul (Khurd),01010180250115,centroid_within_village_boundary,True,2023-10-11,2024-02-17,129,10,2,Rabi,67,34,Drip,Groundwater,3,24,8,18.912521154346503,77.9797751242462,8879.923810349397,0.8879923810349397,2023-10-11 0:00:00,2024-02-17 0:00:00,Wheat,Mustard,Seed Drilling,"POLYGON ((77.97939128670868 18.912915576049617, 77.9798592751297 18.91275095700705, 77.98000037716618 18.913221297128676, 77.98030609824524 18.91312958080496, 77.98018851321484 18.912739198504006, 77.98005916968138 18.912245341376295, 77.97997686016011 18.911901993087508, 77.97961469826645 18.91205015022582, 77.97924548127097 18.912132459747106, 77.97939128670868 18.912915576049617))",77.97924548127097,18.911901993087508,77.98030609824524,18.913221297128676,391.031790625,3.91031790625,966.2605978817935,8628.356534
1329187,train,Diseased,Bengal Gram,Telangana,Nirmal,Basar,01,ADILABAD,0118,MUDHOLE,0118021,Ashta,01010180210113,centroid_within_village_boundary,True,2023-01-11,2024-04-15,460,1,4,Rabi,74,39,Drip,Canal,2,37,8,18.918031044725137,77.99657917422759,6058.767023175951,0.6058767023175952,2023-01-11 0:00:00,2024-04-15 0:00:00,Wheat,Mustard,Drilling,"POLYGON ((77.99626944197335 18.918399741867805, 77.99702198616797 18.9183409493526, 77.99695378685033 18.91801171126746, 77.99692556644302 18.91768482488293, 77.99613539503869 18.917705990188402, 77.99626944197335 18.918399741867805))",77.99613539503869,18.91768482488293,77.99702198616797,18.918399741867805,567.3263410156001,5.673263410156,1401.8939191303098,11781.508994
1329188,train,Healthy,Bengal Gram,Telangana,Nirmal,Basar,01,ADILABAD,0118,MUDHOLE,0118026,Bidralli,01010180260116,centroid_within_village_boundary,True,2023-11-11,2024-02-03,84,11,2,Rabi,67,32,Sprinkler,Groundwater,3,29,8,18.92956552291799,77.91786582378906,8603.561836549472,0.8603561836549471,2023-11-11 0:00:00,2024-02-03 0:00:00,Mustard,Wheat,Drilling,"POLYGON ((77.91728992874943 18.92994188845257, 77.91851516476628 18.929798434715472, 77.91839522803525 18.929191695958572, 77.91726876344396 18.92931163268959, 77.91728992874943 18.92994188845257))",77.91726876344396,18.929191695958572,77.91851516476628,18.92994188845257,1857.2808300172,18.572808300172,4589.4408799305365,20756.983915
1329189,train,Healthy,Bengal Gram,Telangana,Nirmal,Basar,01,ADILABAD,0118,MUDHOLE,0118027,Takli,01010180270117,centroid_within_village_boundary,True,2023-11-14,2024-07-03,232,11,7,Rabi,72,43,Sprinkler,Canal,3,23,10,18.934699239234533,77.893817932283,5456.807095758818,0.5456807095758818,2023-11-14 0:00:00,2024-07-03 0:00:00,Wheat,Mustard,Seed Drilling,"POLYGON ((77.89315442540806 18.934965120951567, 77.89455839067112 18.934751116196225, 77.8945254668626 18.934445395117166, 77.89311444649772 18.934624124363385, 77.89310739139589 18.93480755701082, 77.89315442540806 18.934965120951567))",77.89310739139589,18.934445395117166,77.89455839067112,18.934965120951567,657.85782935,6.5785782935,1625.602098726931,11495.711269
1329190,train,Healthy,Bengal Gram,Telangana,Nirmal,Basar,01,ADILABAD,0118,MUDHOLE,0118027,Takli,01010180270117,centroid_within_village_boundary,True,2023-11-28,2024-03-30,123,11,3,Rabi,77,45,Drip,Canal,2,20,9,18.93604580947318,77.89440694814974,8327.825674998143,0.8327825674998143,2023-11-28 0:00:00,2024-03-30 0:00:00,Wheat,Mustard,Drilling,"POLYGON ((77.89404571993855 18.936491374646252, 77.89492055256477 18.936387899819493, 77.8948429464447 18.935948131805773, 77.89473711991734 18.935567156307254, 77.89387639749475 18.935745885553473, 77.89404571993855 18.936491374646252))",77.89387639749475,18.935567156307254,77.89492055256477,18.936491374646252,657.85782935,6.5785782935,1625.602098726931,11495.711269
1329191,train,Healthy,Bengal Gram,Telangana,Nirmal,Mudhole,01,ADILABAD,0118,MUDHOLE,0118017,Mudhole,01010180170110,centroid_within_village_boundary,True,2023-10-29,2024-03-18,141,10,3,Rabi,66,49,Drip,Groundwater,2,23,12,18.94863218200905,77.9000952711125,6127.904652650495,0.6127904652650495,2023-10-29 0:00:00,2024-03-18 0:00:00,Wheat,Mustard,Broadcasting,"POLYGON ((77.8998661789437 18.949108248408947, 77.9004752694012 18.94899066337854, 77.90037884967626 18.9484591790411, 77.90032476056228 18.948162864764477, 77.90014132791484 18.94819343687238, 77.89971802180537 18.948263987890627, 77.8998661789437 18.949108248408947))",77.89971802180537,18.948162864764477,77.9004752694012,18.949108248408947,5057.9142937367,50.579142937367,12498.378409820354,36410.905947
1329192,train,Pests,Bengal Gram,Telangana,Nirmal,Mudhole,01,ADILABAD,0118,MUDHOLE,0118017,Mudhole,01010180170110,centroid_within_village_boundary,True,2023-11-23,2024-04-20,149,11,4,Rabi,61,45,Sprinkler,Canal,1,25,9,18.959628031904415,77.88496349888916,11561.179836999738,1.1561179836999738,2023-11-23 0:00:00,2024-04-20 0:00:00,Wheat,Mustard,Broadcasting,"POLYGON ((77.88457542158956 18.960236495686683, 77.88552080523404 18.96001308412891, 77.88540792360484 18.959091217490517, 77.88439904404395 18.95917823041302, 77.88457542158956 18.960236495686683))",77.88439904404395,18.959091217490517,77.88552080523404,18.960236495686683,5057.9142937367,50.579142937367,12498.378409820354,36410.905947
1329193,train,Healthy,Bengal Gram,Telangana,Nirmal,Tanoor,01,ADILABAD,0117,TANOOR,0117017,Kolur,01010170170111,centroid_within_village_boundary,True,2023-06-10,2024-06-04,360,6,6,Rabi,72,35,Drip,Canal,2,32,9,19.018295580320874,77.81846434434028,3237.8507101491723,0.3237850710149172,2023-06-10 0:00:00,2024-06-04 0:00:00,Wheat,Mustard,Drilling,"POLYGON ((77.81817162736772 19.018571605121995, 77.81885362054408 19.018410513630336, 77.81874661816641 19.018020131329383, 77.81853261341107 19.0180824513955, 77.81809519709795 19.01815182656344, 77.81817162736772 19.018571605121995))",77.81809519709795,19.018020131329383,77.81885362054408,19.018571605121995,1390.4352460937998,13.904352460938,3435.8403189140035,16373.80462
1329194,train,Diseased,Bengal Gram,Telangana,Nirmal,Tanoor,01,ADILABAD,0117,TANOOR,0117017,Kolur,01010170170111,centroid_within_village_boundary,True,2023-08-10,2024-07-04,329,8,7,Rabi,70,33,Drip,Canal,2,32,11,19.025110017515626,77.80140094742218,4821.912254836571,0.4821912254836571,2023-08-10 0:00:00,2024-07-04 0:00:00,Wheat,Mustard,Broadcasting,"POLYGON ((77.80111709455745 19.025492660011746, 77.80170737141009 19.025407998789856, 77.80170266800887 19.024737764116534, 77.8011053360544 19.024798908332343, 77.80109122585075 19.02522221444181, 77.80111709455745 19.025492660011746))",77.80109122585075,19.024737764116534,77.80170737141009,19.025492660011746,1390.4352460937998,13.904352460938,3435.8403189140035,16373.80462
1329195,train,Healthy,Bengal Gram,Telangana,Nirmal,Tanoor,01,ADILABAD,0117,TANOOR,0117017,Kolur,01010170170111,centroid_within_village_boundary,True,2023-10-11,2024-02-16,128,10,2,Rabi,73,35,Drip,Canal,2,20,8,19.0295427220937,77.81721772808665,3219.827040166912,0.3219827040166912,2023-10-11 0:00:00,2024-02-16 0:00:00,Wheat,Mustard,Seed Drilling,"POLYGON ((77.81701223896789 19.02987622994532, 77.81752726140108 19.02970573165123, 77.81752373385017 19.029574036417173, 77.81747199643678 19.02942000002734, 77.8173932144664 19.02922598472717, 77.81689230223688 19.02936473506305, 77.8169593257042 19.02957286056687, 77.81701223896789 19.02987622994532))",77.81689230223688,19.02922598472717,77.81752726140108,19.02987622994532,1390.4352460937998,13.904352460938,3435.8403189140035,16373.80462
1329196,train,Diseased,Bengal Gram,Telangana,Nirmal,Beltaroda,01,ADILABAD,0117,TANOOR,0117009,Bolsa,01010170090102,centroid_within_village_boundary,True,2023-04-11,2024-08-03,480,4,8,Rabi,53,37,Drip,Canal,3,38,10,19.074013942032124,77.85059784180105,2906.613270942662,0.2906613270942662,2023-04-11 0:00:00,2024-08-03 0:00:00,Mustard,Wheat,Seed Drilling,"POLYGON ((77.85044519066355 19.07435159184654, 77.85083086956328 19.074297502732552, 77.85076267024564 19.07367900547261, 77.85035347433983 19.073740149688422, 77.85044519066355 19.07435159184654))",77.85035347433983,19.07367900547261,77.85083086956328,19.07435159184654,795.9586750371,7.959586750371,1966.8567202714207,13848.705105
1329197,train,Healthy,Bengal Gram,Telangana,Nirmal,Beltaroda,01,ADILABAD,0117,TANOOR,0117014,Boregaon (Khurd),01010170140109,centroid_within_village_boundary,True,2023-06-10,2024-01-03,207,6,1,Rabi,80,39,Sprinkler,Canal,2,34,8,19.068646986416695,77.85940463174714,2331.2230219933244,0.23312230219933244,2023-06-10 0:00:00,2024-01-03 0:00:00,Wheat,Mustard,Broadcasting,"POLYGON ((77.8592088029798 19.068896822285947, 77.85967443970021 19.068809809363444, 77.85960506453227 19.068398261757018, 77.85913119685974 19.06848527467952, 77.8592088029798 19.068896822285947))",77.85913119685974,19.068398261757018,77.85967443970021,19.068896822285947,487.66646875,4.8766646875,1205.050087892142,9101.17221
558425,train,Stressed,Bengal Gram,Telangana,Nirmal,Bhainsa,01,ADILABAD,0116,BHAINSA,0116020,Manjri,01010160200112,centroid_within_village_boundary,True,2023-10-21,2024-04-25,187,10,4,Rabi,61,34,Drip,Canal,1,28,8,19.086967941231055,77.90618668738875,4156.780219731867,0.4156780219731867,2023-10-21 0:00:00,2024-04-25 0:00:00,Wheat,Mustard,Seed Drilling,"POLYGON ((77.90561726278081 19.087287121041623, 77.90678605798304 19.086941421052227, 77.906720210366 19.08662158976952, 77.90551496380435 19.087062533633542, 77.90561726278081 19.087287121041623))",77.90551496380435,19.08662158976952,77.90678605798304,19.087287121041623,582.0173105742,5.820173105742,1438.1960954993133,10098.823861
1329198,train,Diseased,Bengal Gram,Telangana,Nirmal,Tanoor,01,ADILABAD,0117,TANOOR,0117030,Tondala,01010170300119,centroid_within_village_boundary,True,2023-11-15,2024-10-02,322,11,10,Rabi,80,41,Sprinkler,Groundwater,2,26,9,18.970213751016452,77.82876305551802,14516.740716026092,1.451674071602609,2023-11-15 0:00:00,2024-10-02 0:00:00,Wheat,Mustard,Seed Drilling,"POLYGON ((77.82809110053275 18.970742718153538, 77.82961735422742 18.970441700475693, 77.82949976919701 18.96971267328717, 77.82905529778209 18.9697503004969, 77.82826747807836 18.969924326341904, 77.82785357877133 18.970037207971096, 77.82809110053275 18.970742718153538))",77.82785357877133,18.96971267328717,77.82961735422742,18.970742718153538,643.1405891807,6.4314058918070005,1589.2350062651435,12033.887005
1329199,train,Stressed,Bengal Gram,Telangana,Nirmal,Tanoor,01,ADILABAD,0117,TANOOR,0117023,Jewla (Khurd),01010170230114,centroid_within_village_boundary,True,2023-10-21,2024-03-14,145,10,3,Rabi,75,40,Drip,Canal,1,28,11,18.993910738847024,77.81051549630398,3907.925043589248,0.3907925043589248,2023-10-21 0:00:00,2024-03-14 0:00:00,Mustard,Wheat,Broadcasting,"POLYGON ((77.81037573985164 18.994304406546537, 77.81083432147022 18.994193876617953, 77.8107708255538 18.993914024245584, 77.81063442691853 18.993502476639158, 77.8101923072042 18.99364357867565, 77.81037573985164 18.994304406546537))",77.8101923072042,18.993502476639158,77.81083432147022,18.994304406546537,625.940109501,6.25940109501,1546.7316953384386,11054.275374
1329200,train,Healthy,Bengal Gram,Telangana,Nirmal,Tanoor,01,ADILABAD,0117,TANOOR,0117017,Kolur,01010170170111,centroid_within_village_boundary,True,2023-04-10,2024-02-15,311,4,2,Rabi,72,41,Drip,Canal,1,22,8,19.002950273647762,77.8026115499774,2451.2935957846744,0.24512935957846743,2023-04-10 0:00:00,2024-02-15 0:00:00,Wheat,Mustard,Seed Drilling,"POLYGON ((77.80240582649063 19.003207945048967, 77.80290673872017 19.003088008317953, 77.80287381491165 19.00292338927538, 77.80281737409706 19.00269527431639, 77.80231411016692 19.002810507646192, 77.80240582649063 19.003207945048967))",77.80231411016692,19.00269527431639,77.80290673872017,19.003207945048967,1390.4352460937998,13.904352460938,3435.8403189140035,16373.80462
1329201,train,Healthy,Bengal Gram,Telangana,Nirmal,Tanoor,01,ADILABAD,0117,TANOOR,0117018,Masalga,01010170180112,centroid_within_village_boundary,True,2023-11-20,2024-03-17,118,11,3,Rabi,71,40,Drip,Canal,3,25,12,19.0288280301809,77.78239030842376,3004.4345597924757,0.3004434559792476,2023-11-20 0:00:00,2024-03-17 0:00:00,Mustard,Wheat,Broadcasting,"POLYGON ((77.78218355296121 19.02911780649919, 77.78267623423862 19.02908017928946, 77.7826409587295 19.02889321909111, 77.78257628696278 19.028685093587292, 77.78253748390274 19.028482847334992, 77.78213299139814 19.028600432365398, 77.78218355296121 19.02911780649919))",77.78213299139814,19.028482847334992,77.78267623423862,19.02911780649919,875.411323013,8.75411323013,2163.1884891380328,15798.921579
1329202,train,Stressed,Bengal Gram,Telangana,Nirmal,Beltaroda,01,ADILABAD,0117,TANOOR,0117015,Bember,01010170150109,centroid_within_village_boundary,True,2023-10-11,2024-02-29,141,10,2,Rabi,70,30,Sprinkler,Canal,3,22,12,19.06876598122081,77.84750404508104,5435.270799666342,0.5435270799666342,2023-10-11 0:00:00,2024-02-29 0:00:00,Mustard,Wheat,Drilling,"POLYGON ((77.84738562817232 19.069263687580815, 77.84793592611463 19.0689697250048, 77.84759728122705 19.06827126992418, 77.8470893138957 19.06853936379351, 77.84738562817232 19.069263687580815))",77.8470893138957,19.06827126992418,77.84793592611463,19.069263687580815,931.585653125,9.31585653125,2301.9982818479148,12319.838399
1329203,train,Healthy,Bengal Gram,Telangana,Nirmal,Tanoor,01,ADILABAD,0117,TANOOR,0117027,Doultabad,01010170270117,centroid_within_village_boundary,True,2023-08-11,2024-09-02,388,8,9,Rabi,69,30,Sprinkler,Canal,2,39,8,18.984622493722743,77.88093632471234,6583.572732345747,0.6583572732345747,2023-08-11 0:00:00,2024-09-02 0:00:00,Mustard,Wheat,Drilling,"POLYGON ((77.88047640742955 18.98496227588069, 77.88094674755118 18.984748271125348, 77.88106433258159 18.985006958192244, 77.88149469379287 18.984868207856362, 77.8813865155649 18.98455543167548, 77.88125482033084 18.98421208338669, 77.88031884348881 18.984498990860885, 77.88047640742955 18.98496227588069))",77.88031884348881,18.98421208338669,77.88149469379287,18.985006958192244,595.9840134341999,5.9598401343419996,1472.7085698799017,10829.905345
1329204,train,Healthy,Bengal Gram,Telangana,Nirmal,Mudhole,01,ADILABAD,0118,MUDHOLE,0118017,Mudhole,01010180170110,centroid_within_village_boundary,True,2023-11-22,2024-04-26,156,11,4,Rabi,64,50,Sprinkler,Groundwater,2,39,9,18.979177753465315,77.88585064634336,14409.609110923566,1.4409609110923567,2023-11-22 0:00:00,2024-04-26 0:00:00,Mustard,Wheat,Broadcasting,"POLYGON ((77.88529033857444 18.97976972093791, 77.88659082901074 18.979496923667362, 77.88643091336938 18.9786126842387, 77.88511866443004 18.978826688994044, 77.88529033857444 18.97976972093791))",77.88511866443004,18.9786126842387,77.88659082901074,18.97976972093791,5057.9142937367,50.579142937367,12498.378409820354,36410.905947
1329205,train,Healthy,Bengal Gram,Telangana,Nirmal,Mudhole,01,ADILABAD,0118,MUDHOLE,0118017,Mudhole,01010180170110,centroid_within_village_boundary,True,2023-11-14,2024-10-04,325,11,10,Rabi,72,34,Drip,Groundwater,1,30,9,18.975429392770067,77.88962816348217,3419.541030144003,0.34195410301440027,2023-11-14 0:00:00,2024-10-04 0:00:00,Wheat,Mustard,Seed Drilling,"POLYGON ((77.88946931055511 18.97589529418599, 77.8898432309518 18.975827094868354, 77.88978679013721 18.975359106447332, 77.88973975612505 18.974949910541515, 77.88941992484234 18.975011054757328, 77.88948812415997 18.97554018739416, 77.88946931055511 18.97589529418599))",77.88941992484234,18.974949910541515,77.8898432309518,18.97589529418599,5057.9142937367,50.579142937367,12498.378409820354,36410.905947
1329206,train,Healthy,Bengal Gram,Telangana,Nirmal,Mudhole,01,ADILABAD,0118,MUDHOLE,0118017,Mudhole,01010180170110,centroid_within_village_boundary,True,2023-11-21,2024-03-29,129,11,3,Rabi,77,46,Sprinkler,Canal,2,34,10,18.964107892751898,77.89987103903891,12993.870525887505,1.2993870525887505,2023-11-21 0:00:00,2024-03-29 0:00:00,Mustard,Wheat,Broadcasting,"POLYGON ((77.89964041568535 18.96481408092042, 77.90061637143774 18.964538931949267, 77.90021893403497 18.9636829129279, 77.89983090343462 18.963805201359524, 77.89957456806833 18.963238441512964, 77.89923357148015 18.963365433345803, 77.89964041568535 18.96481408092042))",77.89923357148015,18.963238441512964,77.90061637143774,18.96481408092042,5057.9142937367,50.579142937367,12498.378409820354,36410.905947
1329207,train,Healthy,Bengal Gram,Telangana,Nirmal,Basar,01,ADILABAD,0118,MUDHOLE,0118027,Takli,01010180270117,centroid_within_village_boundary,True,2023-10-31,2024-02-17,109,10,2,Rabi,65,44,Sprinkler,Canal,1,30,11,18.95047294984488,77.91001441978472,7337.158047249698,0.7337158047249698,2023-10-31 0:00:00,2024-02-17 0:00:00,Wheat,Mustard,Seed Drilling,"POLYGON ((77.90957164735354 18.9508026486971, 77.9104864588901 18.95083557250561, 77.91047234868647 18.950511037821688, 77.91044177657855 18.950144172526816, 77.90955518544929 18.95010184191587, 77.90957164735354 18.9508026486971))",77.90955518544929,18.95010184191587,77.9104864588901,18.95083557250561,657.85782935,6.5785782935,1625.602098726931,11495.711269
1329208,train,Healthy,Bengal Gram,Telangana,Nirmal,Mudhole,01,ADILABAD,0118,MUDHOLE,0118016,Vitholi,01010180160108,centroid_within_village_boundary,True,2023-04-10,2024-03-13,338,4,3,Rabi,54,39,Drip,Groundwater,1,34,9,18.96209694352412,77.96385415635909,4745.800368047841,0.47458003680478417,2023-04-10 0:00:00,2024-03-13 0:00:00,Wheat,Mustard,Drilling,"POLYGON ((77.96357139671773 18.962483545617747, 77.96425103819348 18.962281299365447, 77.96414991506734 18.961886213663277, 77.9641428599655 18.96167926400976, 77.96345851508853 18.961942654477873, 77.96357139671773 18.962483545617747))",77.96345851508853,18.96167926400976,77.96425103819348,18.962483545617747,944.7998996094,9.447998996094,2334.6513960312027,16403.487004
155939,train,Healthy,Bengal Gram,Telangana,Nirmal,Basar,01,ADILABAD,0118,MUDHOLE,0118034,Basar,01010180340119,centroid_within_village_boundary,True,2023-10-17,2024-07-03,260,10,7,Rabi,70,49,Sprinkler,Canal,3,25,10,18.894942197494586,77.98914083455719,5446.058182858825,0.5446058182858825,2023-10-17 0:00:00,2024-07-03 0:00:00,Mustard,Wheat,Seed Drilling,"POLYGON ((77.98870402111697 18.895264887135173, 77.9896658666657 18.89509086129017, 77.98962000850385 18.894905076942127, 77.98957179864138 18.894608762665502, 77.98907206226215 18.894711061641956, 77.98861465649387 18.89480748136689, 77.98870402111697 18.895264887135173))",77.98861465649387,18.894608762665502,77.9896658666657,18.895264887135173,1092.6336582031001,10.926336582031,2699.9565691414136,21958.518627
1329210,train,Healthy,Bengal Gram,Telangana,Nirmal,Basar,01,ADILABAD,0118,MUDHOLE,0118038,Salapur,01010180380121,centroid_within_village_boundary,True,2023-11-29,2024-03-03,95,11,3,Rabi,64,44,Sprinkler,Groundwater,1,25,12,18.909889335990563,77.99766493665882,3539.142837521651,0.3539142837521651,2023-11-29 0:00:00,2024-03-03 0:00:00,Wheat,Mustard,Drilling,"POLYGON ((77.99736886200768 18.91016408633806, 77.99804144838161 18.91004532545735, 77.9980108762737 18.909836024103225, 77.99795796301002 18.909612612545452, 77.99728537663609 18.90973607682738, 77.99733593819916 18.910026511852482, 77.99736886200768 18.91016408633806))",77.99728537663609,18.909612612545452,77.99804144838161,18.91016408633806,328.33081210940003,3.283308121094,811.3231057371747,7592.572281
